date,ticker,open,high,low,close,volume,rolling_7d_avg,rolling_30d_avg,volatility_score,daily_return_pct,price_range
2025-05-15,JNJ,143.98820664200468,145.59347462933604,143.336369920384,145.5545654296875,7945800.0,145.5813,145.5813,3.1997,2.2205,2.2571
2025-05-16,JNJ,145.6129445411787,147.39334113632552,145.17514550683833,147.2279510498047,8051200.0,145.9107,145.9107,2.8672,1.1497,2.2182
2025-05-19,JNJ,147.7727644229513,148.52189642911543,146.95553760450343,148.35650634765625,12639900.0,146.3183,146.3183,2.752,0.7665,1.5664
2025-05-20,JNJ,148.2008468071015,149.86448613375595,147.99653267031832,149.4947967529297,7351500.0,146.7721,146.7721,2.7844,0.7673,1.868
2025-05-21,JNJ,149.03753994842893,150.2439182443103,148.8526878301439,149.02780151367188,7032200.0,146.6387,147.054,2.6984,-0.3124,1.3912
2025-05-22,JNJ,148.51216054400712,149.16401213735736,147.26685827209232,148.47325134277344,7535300.0,147.2182,147.2117,2.5681,-0.3721,1.8972
2025-05-23,JNJ,148.85268274928774,149.31966740126413,148.0841035336355,148.7943115234375,6727300.0,148.1327,147.37,2.4724,0.2162,1.2356
2025-05-27,JNJ,149.65778796891962,151.1492526106123,149.07884863006834,150.37408447265625,6990700.0,148.8212,147.6431,2.5143,1.0617,2.0704
2025-05-28,JNJ,150.40352805427477,150.75677285026757,149.0788563261916,149.56947326660156,8459300.0,149.1557,147.8036,2.461,-0.5351,1.6779
2025-05-29,JNJ,148.90223155564834,151.14925040607753,148.71579473504596,150.69789123535156,6810600.0,149.4902,148.0263,2.4892,0.7544,2.4335
2025-05-30,JNJ,151.0118885418378,152.7879344461785,150.34465668844726,152.2973175048828,15529700.0,149.8906,148.3313,2.65,1.0613,2.4433
2025-06-02,JNJ,151.58100078655963,152.62110627080844,149.4419181827181,152.48373413085938,6669300.0,150.3843,148.6082,2.7695,0.1224,3.1792
2025-06-03,JNJ,151.8949988882907,152.7388605754872,151.18850933750107,151.52212524414062,8209800.0,150.8198,148.7903,2.773,-0.6306,1.5504
2025-06-04,JNJ,152.02255175157072,152.02255175157072,150.2563428162781,150.3446502685547,6983900.0,151.0413,148.8817,2.7113,-0.7771,1.7662
2025-06-05,JNJ,150.79601160201483,151.19832107582351,149.77553498101082,150.77639770507812,5295400.0,151.0988,148.987,2.668,0.2872,1.4228
2025-06-06,JNJ,151.1100121003389,153.1019156075027,151.1100121003389,152.1206817626953,5391500.0,151.4633,149.1519,2.6906,0.8916,1.9919
2025-06-09,JNJ,151.9440663702561,153.06267235085258,151.5515638501274,152.31692504882812,5319000.0,151.6945,149.3102,2.7128,0.129,1.5111
2025-06-10,JNJ,152.513190491746,154.48548037607026,152.11089593856136,153.51405334472656,6791600.0,151.8684,149.5103,2.7987,0.7859,2.3746
2025-06-11,JNJ,153.3668508220171,153.66122396588617,151.8263065201517,152.3463592529297,6016000.0,151.8487,149.6393,2.7974,-0.7606,1.8349
2025-06-12,JNJ,153.30797636857517,153.7397066695454,152.2580490016518,153.7200927734375,7075500.0,152.1627,149.8167,2.8625,0.9017,1.4817
2025-06-13,JNJ,153.04304119427528,154.71113570567954,153.04304119427528,154.15184020996094,6587500.0,152.7066,149.9973,2.9361,0.2809,1.6681
2025-06-16,JNJ,153.48460660529443,153.56310711488956,151.55157460228295,152.30712890625,7024000.0,152.9253,150.0897,2.9112,-1.1967,2.0115
2025-06-17,JNJ,152.06180829378278,152.36598838641433,149.2456719843281,149.52041625976562,6407100.0,152.5538,150.0678,2.8545,-1.8297,3.1203
2025-06-18,JNJ,149.70684876716982,149.7853342957975,147.8817532915629,147.9013671875,8325200.0,151.923,149.9876,2.83,-1.0828,1.9036
2025-06-20,JNJ,148.42143419457733,148.55880634155997,146.2430937406804,146.97901916503906,22605500.0,150.9895,149.8801,2.8347,-0.6236,2.3157
2025-06-23,JNJ,146.92994975378497,148.5882222442172,146.92994975378497,148.4803009033203,7397900.0,150.4372,149.8319,2.7957,1.0214,1.6583
2025-06-24,JNJ,148.65693061226457,149.85403712588132,148.14668480995888,149.333984375,9544200.0,149.8106,149.8153,2.7486,0.5749,1.7074
2025-06-25,JNJ,148.53918252601417,150.19747010043844,147.90137155069095,149.4222869873047,7153700.0,149.1349,149.7973,2.7494,0.0591,2.2961
2025-06-26,JNJ,149.83440236894492,150.34464815120182,148.6863605881969,149.1573486328125,7156900.0,148.685,149.9553,2.5591,-0.1773,1.6583
2025-06-27,JNJ,149.15734795144718,150.45258378377332,148.17611412905703,149.5498504638672,10010800.0,148.6892,150.1939,2.1268,0.2631,2.2765
2025-06-30,JNJ,149.3045442573842,150.0993412699026,148.67655520049212,149.8834686279297,9039300.0,148.9723,150.3382,1.9399,0.2231,1.4228
2025-07-01,JNJ,150.1287868430718,154.78964787251357,149.94235000630354,152.99398803710938,10896700.0,149.8316,150.5304,1.9064,2.0753,4.8473
2025-07-02,JNJ,153.07249239316593,153.3668655653334,152.15995202913243,152.6407470703125,5544000.0,150.426,150.6732,1.8984,-0.2309,1.2069
2025-07-03,JNJ,152.5131732081926,153.3472279865642,151.97350655771282,153.08229064941406,3482500.0,150.9614,150.7928,1.9343,0.2893,1.3737
2025-07-07,JNJ,153.09211130943166,153.41592028051664,151.98331225442314,152.35618591308594,6270900.0,151.3806,150.9037,1.925,-0.4743,1.4326
2025-07-08,JNJ,151.5810105314348,153.81822265296935,151.31608815535608,152.86642456054688,6438200.0,151.9104,151.0502,1.9007,0.3349,2.5021
2025-07-09,JNJ,152.86641901439813,153.74953848661053,152.15994439804524,153.34722900390625,6147400.0,152.4529,151.2019,1.8961,0.3145,1.5896
2025-07-10,JNJ,153.17060053502075,156.25167403525566,152.89585627174677,154.7307586669922,6732900.0,153.1454,151.3471,1.9948,0.9022,3.3558
2025-07-11,JNJ,154.142033765266,154.23034122517612,152.2678733741525,153.95559692382812,7872000.0,153.2827,151.4933,2.0206,-0.501,1.9625
2025-07-14,JNJ,153.9261401657519,154.5148864299502,152.60148352996484,153.87709045410156,10185600.0,153.4594,151.5993,2.0604,-0.051,1.9134
2025-07-15,JNJ,153.4257273325383,154.24015323506973,151.8950049026972,152.258056640625,6873200.0,153.3416,151.598,2.0599,-1.0522,2.3451
2025-07-16,JNJ,157.29179013965734,163.0025633969383,156.80117321156885,161.68771362304688,22134800.0,154.6747,151.9048,2.7621,6.1932,6.2014
2025-07-17,JNJ,160.11772203422285,161.60920158142628,159.25424648368562,159.92147827148438,11295700.0,155.6826,152.1848,3.124,-1.0924,2.355
2025-07-18,JNJ,160.8536397729413,162.0016964242126,160.29434432694322,160.62796020507812,9792600.0,156.7227,152.5276,3.4611,0.4418,1.7074
2025-07-21,JNJ,160.6966646369734,161.8250775251508,159.72523777873707,161.2755889892578,8254000.0,157.6576,152.8775,3.7928,0.4032,2.0998
2025-07-22,JNJ,161.90358694684275,164.90616016372098,161.61903571523425,164.77859497070312,9288000.0,159.2038,153.2995,4.3664,2.1721,3.2871
2025-07-23,JNJ,165.43604928675916,165.9462801585278,163.4637594729104,165.92666625976562,10617600.0,160.9252,153.7531,4.9313,0.6967,2.4825
2025-07-24,JNJ,166.3191343471783,166.79994431442557,165.7107741631659,166.3780059814453,6636900.0,162.9423,154.1819,5.4426,0.272,1.0892
2025-07-25,JNJ,166.5644487084836,166.6920139022101,164.29780087422668,165.14166259765625,6254900.0,163.4357,154.6084,5.7844,-0.7431,2.3942
2025-07-28,JNJ,164.70991567403397,164.78841617921017,161.95265093414764,163.10069274902344,8014600.0,163.8899,154.9211,5.9848,-1.2359,2.8358
2025-07-29,JNJ,163.54225150828125,165.6126556259495,163.24787834524747,164.95523071289062,7663400.0,164.5081,155.2812,6.2558,1.1371,2.3648
2025-07-30,JNJ,164.5529153379632,165.44584174400563,163.65018198339874,164.1211700439453,6189200.0,164.9146,155.675,6.4315,-0.5056,1.7957
2025-07-31,JNJ,162.81613907808057,163.93476013361044,161.1480443889056,161.6484832763672,11036200.0,164.4674,156.0793,6.4124,-1.5066,2.7867
2025-08-01,JNJ,162.37457646550328,164.47441634646825,161.69752270023744,164.1898651123047,8927800.0,164.2193,156.6223,6.3856,1.5722,2.7769
2025-08-04,JNJ,163.89548837392292,167.97742477350116,163.51280777223997,167.83023071289062,12679100.0,164.4268,157.3173,6.4344,2.2172,4.4646
2025-08-05,JNJ,167.3396146645784,168.34047738669344,166.4663171345052,167.53587341308594,7934400.0,164.7688,157.9525,6.4724,-0.1754,1.8742
2025-08-06,JNJ,166.72144007168663,168.94883003784128,166.49574551547207,167.388671875,8957200.0,165.3814,158.5543,6.4828,-0.0879,2.4531
2025-08-07,JNJ,167.95779038381158,168.39934260624966,166.73124811457265,168.31103515625,9315900.0,165.8608,159.1839,6.4825,0.551,1.6681
2025-08-08,JNJ,167.81062263672857,170.69545264445026,167.19244050009084,170.0772705078125,7686800.0,166.7116,159.8813,6.492,1.0494,3.503
2025-08-11,JNJ,170.14594355852734,171.3234361561855,169.8025206945773,170.55807495117188,7256800.0,167.9844,160.5815,6.4721,0.2827,1.5209
2025-08-12,JNJ,170.73468888514046,171.48042121662925,168.58578437082326,169.53758239746094,7916700.0,168.7484,161.2367,6.3454,-0.5983,2.8946
2025-08-13,JNJ,169.75345455156247,171.26454807935008,169.45908140467287,171.1468048095703,5878700.0,169.2222,161.8418,6.3976,0.9492,1.8055
2025-08-14,JNJ,171.03886790121015,172.4224112061355,169.4787096922212,171.44117736816406,8241700.0,169.7801,162.4684,6.386,0.172,2.9437
2025-08-15,JNJ,172.2752370849106,173.94333166305356,171.67668382759828,173.3251495361328,9477600.0,170.6282,163.1432,6.4293,1.0989,2.2666
2025-08-18,JNJ,173.18776755907857,174.23769492312,172.79528002384126,172.9424591064453,9284000.0,171.2898,163.8294,6.3363,-0.2208,1.4424
2025-08-19,JNJ,172.73639777380563,174.83623758239492,172.6775261392796,174.46337890625,9274200.0,171.9164,164.5493,6.2743,0.8794,2.1587
2025-08-20,JNJ,175.15025551902494,177.22065969856766,174.65963855678677,175.48387145996094,9030000.0,172.6201,165.2872,6.2128,0.5849,2.561
2025-08-21,JNJ,175.19931537251938,176.70060203772263,174.81663475143702,175.57217407226562,8859600.0,173.4821,165.9819,6.1567,0.0503,1.884
2025-08-22,JNJ,176.66134044605786,177.76033256843067,174.13957717042288,175.9254150390625,9524000.0,174.1648,166.7142,5.981,0.2012,3.6208
2025-08-25,JNJ,176.1511056012645,176.8772090706108,174.94417718110606,175.0619354248047,6229100.0,174.6821,167.4204,5.6548,-0.4908,1.933
2025-08-26,JNJ,174.7060999231484,175.1113623885591,173.7374366614811,174.44911193847656,9145000.0,174.8426,168.1601,5.0187,-0.3501,1.3739
2025-08-27,JNJ,174.92356235209343,175.63523765047452,174.12293141199973,174.74563598632812,5951100.0,175.1002,168.5954,5.0042,0.17,1.5123
2025-08-28,JNJ,174.33048680845172,174.4491094077899,172.61061748261204,173.42112731933594,6424700.0,174.9513,169.0454,4.8001,-0.758,1.8385
2025-08-29,JNJ,173.935125869698,175.35847646446518,173.42113480328985,175.12124633789062,6942300.0,174.8995,169.5285,4.6507,0.9803,1.9373
2025-09-02,JNJ,175.41777231103694,177.12776270121626,174.84447750943602,176.00094604492188,9049000.0,174.9608,170.0193,4.5251,0.5023,2.2833
2025-09-03,JNJ,175.6154493916547,176.22827497981044,174.48863278118253,175.94163513183594,7111700.0,174.9631,170.3914,4.5382,-0.0337,1.7396
2025-09-04,JNJ,175.9416497264455,176.83123630448588,175.4968564374253,176.69285583496094,7854800.0,175.1961,170.7503,4.5982,0.427,1.3344
2025-09-05,JNJ,175.94164836318845,177.4341816359529,174.5182977834804,176.36666870117188,9733800.0,175.47,171.0832,4.6322,-0.1846,2.9159
2025-09-08,JNJ,175.30904455833596,177.37487259095406,174.65667304834938,176.0701446533203,8382500.0,175.6592,171.4475,4.5783,-0.1681,2.7182
2025-09-09,JNJ,175.94164806814993,176.03060370864756,174.4095689027739,174.91368103027344,6005700.0,175.8725,171.8413,4.3373,-0.6568,1.621
2025-09-10,JNJ,174.261298986729,174.56771178484678,172.31407853418943,173.75718688964844,6891600.0,175.6776,172.1347,4.149,-0.6612,2.2536
2025-09-11,JNJ,173.71766767314836,176.78182602350546,173.599060151726,176.4358673095703,5792500.0,175.7397,172.5452,3.9324,1.5416,3.1828
2025-09-12,JNJ,175.65500242690814,176.73239425710358,174.67644516657117,176.00094604492188,7220200.0,175.7482,173.0236,3.3977,-0.2465,2.0559
2025-09-15,JNJ,175.7044094043786,176.92019676144542,174.88400556753885,175.34857177734375,4768100.0,175.5562,173.3956,2.9828,-0.3707,2.0362
2025-09-16,JNJ,175.51662893199313,175.5660386777145,173.61881809435098,174.41946411132812,7959300.0,175.278,173.6152,2.7955,-0.5299,1.9472
2025-09-17,JNJ,174.6665700727086,176.4457431926535,174.5479474709965,175.15089416503906,6714900.0,175.1467,173.869,2.5603,0.4194,1.8978
2025-09-18,JNJ,174.55784393897036,174.97298534494763,171.8594021766082,172.14605712890625,8200900.0,174.7513,174.0276,2.2767,-1.7156,3.1136
2025-09-19,JNJ,172.66993349357537,175.111372273971,171.32565957029007,174.152587890625,25621000.0,174.8078,174.2223,2.0045,1.1656,3.7857
2025-09-22,JNJ,174.05373018239203,174.59737311930513,172.10650962439226,172.1954803466797,7193900.0,174.202,174.2929,1.8873,-1.1238,2.4909
2025-09-23,JNJ,172.8675959300631,174.92354491124786,172.80829217483426,174.53805541992188,8350400.0,173.993,174.4256,1.7507,1.3604,2.1153
2025-09-24,JNJ,174.10314664000316,174.90377752572223,173.70777820434947,174.64678955078125,6676800.0,173.8928,174.5959,1.4875,0.0623,1.196
2025-09-25,JNJ,175.15088893974706,176.3370093451046,173.87581289751407,175.6747589111328,8475000.0,174.0721,174.7468,1.3487,0.5886,2.4612
2025-09-26,JNJ,176.534716894135,177.82956594360434,175.26951972500925,177.6318817138672,8634400.0,174.4265,174.9532,1.2982,1.1141,2.56
2025-09-29,JNJ,177.75048125277442,179.76688443728418,177.72082937376246,179.519775390625,8597100.0,175.4799,175.1597,1.5063,1.0628,2.0461
2025-09-30,JNJ,179.5988643175683,183.8392642929195,178.97615973360132,183.27584838867188,11569000.0,176.7832,175.5041,2.0611,2.0923,4.8631
2025-10-01,JNJ,183.8491194887416,184.40264130628623,181.78329160457017,183.89854431152344,13063800.0,178.4551,175.8186,2.557,0.3398,2.6193
2025-10-02,JNJ,182.06006679331983,184.432307649533,181.9612171400028,183.8293609619141,7728100.0,179.7824,176.0968,2.944,-0.0376,2.4711
2025-10-03,JNJ,184.89687190994135,187.5854195623688,184.74861251387856,186.45860290527344,8675100.0,181.4698,176.4597,3.4962,1.4303,2.8368
2025-10-06,JNJ,185.8260079631804,187.72380368143425,185.20328832291253,185.98416137695312,5806100.0,182.9426,176.795,3.902,-0.2544,2.5205
2025-10-07,JNJ,181.64491547464476,187.04176840652755,180.82451166041724,186.7057037353516,8776800.0,184.2389,177.1831,4.2841,0.388,6.2173
2025-10-08,JNJ,186.68593506002424,188.02032992573692,186.0928824059712,187.4964599609375,5751200.0,185.3784,177.618,4.6441,0.4235,1.9274
2025-10-09,JNJ,187.80287893451043,189.87860099777504,187.53599693612736,188.87039184570312,7484800.0,186.1776,178.0889,5.0418,0.7328,2.3426
2025-10-10,JNJ,189.78963297098187,189.8489518132843,187.6546222006277,188.5145568847656,9598000.0,186.837,178.592,5.3061,-0.1884,2.1943
2025-10-13,JNJ,187.6348554190202,189.0878579152109,187.0912124642651,188.6924743652344,7979500.0,187.5318,179.0443,5.5719,0.0944,1.9966
2025-10-14,JNJ,190.68910619899648,192.15198752359413,183.73052212206747,188.6430511474609,13613300.0,187.8438,179.4657,5.8069,-0.0262,8.4215
2025-10-15,JNJ,189.2657634013173,191.33160656608345,187.1109796787497,188.9593505859375,9473000.0,188.2689,179.8997,6.017,0.1677,4.2206
2025-10-16,JNJ,189.12738216329103,190.8176147307896,188.2279015859536,189.8983612060547,10611800.0,188.7249,180.3399,6.2527,0.4969,2.5897
2025-10-17,JNJ,190.2739814193722,191.3612673461334,189.4634564408156,190.98565673828125,7764400.0,189.2234,180.8272,6.4973,0.5726,1.8978
2025-10-20,JNJ,191.26240123179355,192.2310644671735,190.1059327086448,191.4798583984375,8034700.0,189.5962,181.3408,6.7138,0.2588,2.1251
2025-10-21,JNJ,190.7780707518561,191.31183476056947,189.5524194830208,189.66114807128903,6716000.0,189.76,181.8324,6.7666,-0.9498,1.7594
2025-10-22,JNJ,189.7797603324635,191.21298988100625,189.56230315049527,190.7088928222656,6343100.0,190.048,182.3975,6.7768,0.5524,1.6507
2025-10-23,JNJ,190.33327937203177,191.75662996640008,189.32507018729757,190.24432373046875,8882500.0,190.2768,182.8577,6.8267,-0.2436,2.4316
2025-10-24,JNJ,189.97743032369883,190.08615890653152,187.2295789564792,188.1982421875,6903400.0,190.1681,183.2643,6.7672,-1.0755,2.8566
2025-10-27,JNJ,187.7929982033268,188.59362910846755,187.33831091719009,188.0994110107422,7126000.0,189.9111,183.6893,6.6524,-0.0525,1.2553
2025-10-28,JNJ,187.0714451863413,187.3185542566889,184.4619740067637,184.7683868408203,8329500.0,189.0229,184.0343,6.4193,-1.7709,2.8566
2025-10-29,JNJ,184.54103427695995,184.9364178036928,182.5246310788101,184.44219970703125,10551100.0,188.0175,184.344,6.1962,-0.1765,2.4118
2025-10-30,JNJ,184.91665572093723,187.1900621156148,184.74862336808084,186.86387634277344,7072500.0,187.6179,184.8346,5.7648,1.313,2.4414
2025-10-31,JNJ,185.2922599991901,187.3086632469916,184.6003425809548,186.6859436035156,8791700.0,187.0432,185.2524,5.407,-0.0952,2.7083
2025-11-03,JNJ,186.81444554993615,186.8440974299442,183.37469172794485,184.1061248779297,7542600.0,186.1663,185.6494,4.8207,-1.3819,3.4694
2025-11-04,JNJ,184.66953635312188,185.6480936170402,183.47352191944395,184.69918823242188,7209400.0,185.6664,185.9881,4.3467,0.3221,2.1746
2025-11-05,JNJ,184.4817349280929,185.65797643943677,183.25606858943368,183.84913635253903,5049400.0,185.0593,186.2949,3.8104,-0.4602,2.4019
2025-11-06,JNJ,184.6003441196125,185.35156530399476,183.22641836890384,184.80792236328125,6767400.0,185.0649,186.5993,3.2573,0.5215,2.1251
2025-11-07,JNJ,185.56902044160103,186.17196713607012,183.5526021168054,184.4125518798828,6959200.0,185.0607,186.8253,2.8195,-0.2139,2.6194
2025-11-10,JNJ,183.84914248376896,186.24115639867696,182.97931375749687,186.2312774658203,5323800.0,184.9703,187.049,2.4636,0.9862,3.2618
2025-11-11,JNJ,187.19993334062747,191.6775481684981,186.863868648752,191.58859252929688,7465600.0,185.6707,187.3261,2.4919,2.8767,4.8137
2025-11-12,JNJ,191.1240170613408,193.28869467126265,190.8373772103293,192.14210510253903,8803000.0,186.8187,187.6009,2.5546,0.2889,2.4513
2025-11-13,JNJ,191.96420520711595,193.73349940731035,191.2129840261044,192.9921722412109,8631600.0,188.0034,187.9063,2.6347,0.4424,2.5205
2025-11-14,JNJ,192.74506817041248,194.8998519494097,191.31183862869028,193.664306640625,8824800.0,189.4056,188.1465,2.8201,0.3483,3.588
2025-11-17,JNJ,194.6824118183157,197.96401234879545,193.6346567167117,197.2721099853516,13257000.0,191.1862,188.5228,3.2429,1.8629,4.3294
2025-11-18,JNJ,196.7086833299708,197.9837744779547,196.2342381755845,197.68724060058597,12468600.0,193.0825,188.8888,3.6277,0.2104,1.7495
2025-11-19,JNJ,197.687243415404,201.12699722777688,197.07441778716492,200.168212890625,14690800.0,195.0735,189.3112,4.1588,1.255,4.0526
2025-11-20,JNJ,199.66410677890855,202.14507614142028,199.23908646439705,200.72174072265625,10612600.0,196.3783,189.7063,4.6495,0.2765,2.906
2025-11-21,JNJ,201.6014636193896,204.54699941305245,200.64267925299825,201.54214477539065,13189100.0,197.7211,190.1405,5.119,0.4087,3.9043
2025-11-24,JNJ,201.3543450153676,203.73646479570212,200.65254867686932,203.6672821044922,14803900.0,199.2461,190.6397,5.673,1.0544,3.0839
2025-11-25,JNJ,204.09500679162497,206.6215838446117,204.09500679162497,205.5771331787109,10275300.0,200.948,191.2042,6.2778,0.9377,2.5266
2025-11-26,JNJ,205.39808366901323,206.71109559930028,204.85098904051847,206.46241760253903,6729000.0,202.2609,191.7876,6.8493,0.4306,1.8601
2025-11-28,JNJ,205.9053844456068,206.3629586449613,203.54792185749716,205.8258056640625,5638300.0,203.4235,192.3185,7.3002,-0.3083,2.815
2025-12-01,JNJ,205.40801990791223,206.601671225268,204.254150390625,204.254150390625,8473700.0,204.0072,192.7608,7.612,-0.7636,2.3475
2025-12-02,JNJ,204.15469935722084,204.5227379456605,202.02601625292775,204.333740234375,8393600.0,204.5232,193.1893,7.8939,0.039,2.4967
2025-12-03,JNJ,204.8111948667149,205.9252826285737,203.90601848146164,204.2442169189453,8363300.0,204.9092,193.6754,8.1151,-0.0438,2.0193
2025-12-04,JNJ,203.50812947813563,203.7767059746564,200.64336916828412,201.40928649902344,9049900.0,204.5867,194.032,8.2147,-1.388,3.1333
2025-12-05,JNJ,201.90663323067025,202.37414907500917,199.74811005779276,200.8621826171875,7785300.0,203.9131,194.386,8.2744,-0.2716,2.626
2025-12-08,JNJ,201.58834201037317,202.18516011668032,199.927174755095,200.5538330078125,7785700.0,203.069,194.7978,8.2633,-0.1535,2.258
2025-12-09,JNJ,201.84695743157303,204.45309801733023,198.8528797725305,198.90261840820312,7509400.0,202.08,195.1579,8.1965,-0.8233,5.6002
2025-12-10,JNJ,199.52928142896,205.70644978186095,199.1214458560129,205.44781494140625,11599800.0,202.2505,195.8472,8.1621,3.2907,6.585
2025-12-11,JNJ,206.800616929999,210.1229665164575,206.73099498321687,208.8994598388672,9009000.0,202.9028,196.6625,8.2049,1.6801,3.392
2025-12-12,JNJ,209.16803774867068,211.14752008902903,207.8550258037756,210.46116638183597,6922700.0,203.7909,197.4491,8.3628,0.7476,3.2925
2025-12-15,JNJ,209.23766850267896,214.05207078419528,207.9047429304409,213.03746032714844,8467000.0,205.4521,198.3274,8.5745,1.2241,6.1473
2025-12-16,JNJ,212.86836535212407,213.5945008532235,207.7058077078452,208.19322204589844,9949800.0,206.4994,199.1303,8.3209,-2.2739,5.8887
2025-12-17,JNJ,208.28274174394824,210.4014831270772,207.35766688422177,209.2177734375,8457600.0,207.7371,199.9476,8.0545,0.4921,3.0438
2025-12-18,JNJ,208.6905766330728,209.94390826491852,206.6613556922556,207.2084503173828,7499900.0,208.9236,200.7263,7.5583,-0.9604,3.2826
2025-12-19,JNJ,206.46242678675088,208.13355089193627,204.94051859312012,205.2787170410156,24803900.0,208.8995,201.4086,6.9731,-0.9313,3.193
2025-12-22,JNJ,205.03998416945456,206.97966948419256,204.41331076850065,206.22369384765625,8187800.0,208.5172,202.1357,6.2382,0.4603,2.5664
2025-12-23,JNJ,203.9358578426093,205.43786749372595,202.2050535039864,204.69183349609372,7047300.0,207.693,202.751,5.4797,-0.7428,3.2328
2025-12-24,JNJ,204.9106730008732,206.84041671879496,204.48295412427228,206.68125915527344,2376500.0,206.785,203.2541,5.0991,0.9719,2.3575
2025-12-26,JNJ,206.4325814439545,206.93987910302852,205.6169254914373,206.5320587158203,2316700.0,206.5477,203.7338,4.6771,-0.0722,1.323
2025-12-29,JNJ,206.90009330533488,208.36232114053888,206.2833767303592,206.46241760253903,4348900.0,206.1541,204.1828,4.2362,-0.0337,2.0789
2025-12-30,JNJ,206.4126750075104,206.59173105435548,205.4279198732129,205.81585693359372,3937400.0,205.9551,204.5878,3.7486,-0.3132,1.1638
2025-12-31,JNJ,205.8158700525786,206.40274650834,205.27871705590465,205.85565185546875,4083800.0,206.0375,204.874,3.4896,0.0193,1.124
2026-01-02,JNJ,205.72634389134797,206.29332184084635,202.60293362874384,206.2535400390625,6325500.0,206.0418,205.1595,3.2214,0.1933,3.6904
2026-01-05,JNJ,204.781347234846,204.8509843578355,199.8475843916204,203.22959899902344,9477000.0,205.8329,205.2616,3.1042,-1.4661,5.0034
2026-01-06,JNJ,203.51807923906964,205.6169221452363,203.04060655560488,203.70706176757807,8107900.0,205.408,205.3611,2.9998,0.2349,2.5763
2026-01-07,JNJ,204.17457313070608,207.15870903533664,203.94579362788576,206.39279174804688,7545900.0,205.3881,205.5227,2.9164,1.3184,3.2129
2026-01-08,JNJ,205.83574014080108,207.874902709712,203.88611318431748,204.6619873046875,6557800.0,205.1309,205.5559,2.9002,-0.8386,3.9888
2026-01-09,JNJ,204.82115536067752,205.6069711768844,202.9311934187722,203.30918884277344,6154300.0,204.7728,205.4803,2.929,-0.661,2.6758
2026-01-12,JNJ,204.4630603557572,208.79004856995036,202.77205294406903,208.6110076904297,11794300.0,205.1665,205.5519,2.9797,2.6078,6.018
2026-01-13,JNJ,208.8000046390471,213.25631025751971,207.75555397803453,212.5202178955078,11379600.0,206.0617,205.7751,3.2402,1.8739,5.5008
2026-01-14,JNJ,213.5944953871816,217.7026606479412,213.0175606277502,217.3943023681641,11858800.0,208.0852,206.2131,3.857,2.2935,4.6851
2026-01-15,JNJ,217.07599467784007,218.5879611619112,214.7682707393004,218.40892028808597,8492100.0,210.1855,206.6823,4.4335,0.4667,3.8197
2026-01-16,JNJ,217.8817033722692,218.94605246635007,216.9864686699265,217.50372314453125,10021500.0,211.7728,207.1242,4.8256,-0.4145,1.9596
2026-01-20,JNJ,215.94201883517667,217.5733458657319,213.36571846475653,217.0561065673828,14057100.0,213.5434,207.6458,5.028,-0.2058,4.2076
2026-01-21,JNJ,209.8842366647272,217.523617709026,209.38688065367336,216.85716247558597,14762900.0,215.4788,208.179,5.1308,-0.0917,8.1367
2026-01-22,JNJ,217.61314338335688,220.99515803275423,216.946688180368,217.33462524414065,13160000.0,216.725,208.7383,5.1853,0.2202,4.0485
2026-01-23,JNJ,218.63769268831865,220.0402402000813,216.68805056082223,218.97589111328125,6950600.0,217.6472,209.4074,5.1674,0.7552,3.3522
2026-01-26,JNJ,219.04554118755243,220.8559091761748,218.83664498443017,220.3187713623047,6856700.0,218.065,209.9031,5.4784,0.6133,2.0193
2026-01-27,JNJ,220.8260589167103,224.30755083656837,219.53293031085727,223.25315856933597,8154100.0,218.7571,210.3816,5.9906,1.3319,4.7746
2026-01-28,JNJ,225.20279620683007,227.36133465606517,224.8844962516997,226.5158233642578,9026500.0,220.0445,210.9167,6.6758,1.4614,2.4768
2026-01-29,JNJ,227.60005551381823,228.78376524947475,225.87920796420136,226.0880889892578,9645300.0,221.3348,211.3518,7.2217,-0.1888,2.9046
2026-01-30,JNJ,227.0529476880107,227.29168402374904,224.13844891577625,226.0482940673828,11045500.0,222.6478,211.9469,7.674,-0.0176,3.1532
2026-02-02,JNJ,227.1126574729716,229.9674761357676,226.0483083177362,229.52980041503903,8187500.0,224.39,212.624,8.2958,1.5402,3.9192
2026-02-03,JNJ,230.27582535252645,233.9562566745925,229.26121487432323,231.86737060546875,9346600.0,226.2316,213.446,8.9375,1.0184,4.695
2026-02-04,JNJ,233.75731392991355,234.58292668984652,231.7082096916197,233.2301177978516,8641400.0,228.0761,214.3777,9.4962,0.5877,2.8747
2026-02-05,JNJ,233.75732242542816,238.31310525407036,233.74738076944124,236.53256225585935,10267500.0,229.9732,215.388,10.186,1.416,4.5657
2026-02-06,JNJ,237.6963798882826,239.6659053461298,236.72155122592875,238.72093200683597,8274000.0,231.7167,216.5223,10.8283,0.9252,2.9444
2026-02-09,JNJ,238.9795539163597,239.466968252147,235.78652177255736,237.3780670166016,9378500.0,233.3296,217.5455,11.3061,-0.5625,3.6804
2026-02-10,JNJ,238.71098513165373,239.22823962936928,236.62209900682328,237.0896148681641,6723300.0,234.9069,218.5641,11.6509,-0.1215,2.6061
